tool_long_description,tool,NUMBER_OF_SAMPLES,nb_of_found_PanVar,recall_PVR,recall_AvgAR
medaka_NZ_CP016007.1,medaka,10,14918.0,0.7232969696969697,0.7215806060606019
medaka_NZ_CP013483.1,medaka,10,15485.0,0.7507878787878788,0.7516412121212076
medaka_CP010116.1,medaka,10,16643.0,0.8069333333333333,0.8047660606060588
medaka_CP010226.1,medaka,10,14623.0,0.7089939393939394,0.7102060606060562
medaka_CP010170.1,medaka,10,14765.0,0.7158787878787879,0.7154133333333322
nanopolish_NC_011993.1,nanopolish,10,14212.000000000002,0.6890666666666667,0.6959175757575692
nanopolish_NC_022648.1,nanopolish,10,15461.0,0.7496242424242424,0.7606690909090783
nanopolish_CP010121.1,nanopolish,10,16147.0,0.7828848484848485,0.7906715151515094
nanopolish_NZ_LM995446.1,nanopolish,10,14382.0,0.6973090909090909,0.7045866666666599
nanopolish_NZ_LT632320.1,nanopolish,10,15603.0,0.7565090909090909,0.7650763636363425
nanopolish_NZ_CP018109.1,nanopolish,10,15690.0,0.7607272727272727,0.7702545454545321
nanopolish_NC_017646.1,nanopolish,10,16650.0,0.8072727272727273,0.8133915151515069
nanopolish_CP018206.1,nanopolish,10,16958.0,0.8222060606060606,0.8315587878787812
nanopolish_NZ_CP011134.1,nanopolish,10,16600.0,0.8048484848484848,0.8139006060605921
nanopolish_NZ_CP008697.1,nanopolish,10,17565.0,0.8516363636363636,0.8610666666666573
nanopolish_CP010230.1,nanopolish,10,15386.0,0.7459878787878788,0.7525284848484785
nanopolish_NC_010498.1,nanopolish,10,17197.0,0.8337939393939394,0.8399709090908972
nanopolish_NZ_CP015228.1,nanopolish,10,16250.0,0.7878787878787878,0.7962909090908936
nanopolish_NZ_CP009859.1,nanopolish,10,17486.0,0.8478060606060606,0.8582109090908991
nanopolish_NZ_HG941718.1,nanopolish,10,15664.0,0.7594666666666666,0.7678012121211969
nanopolish_CU928163.2,nanopolish,10,16704.0,0.8098909090909091,0.8166933333333236
nanopolish_NC_011742.1,nanopolish,10,15923.0,0.7720242424242424,0.7785842424242271
nanopolish_CP010171.1,nanopolish,10,14633.999999999998,0.7095272727272727,0.7177551515151439
nanopolish_NC_007779.1,nanopolish,10,14502.0,0.7031272727272727,0.7101769696969629
nanopolish_NZ_CP016007.1,nanopolish,10,14253.0,0.6910545454545455,0.6978715151515082
nanopolish_NZ_CP013483.1,nanopolish,10,14962.999999999998,0.7254787878787878,0.7352145454545356
nanopolish_CP010116.1,nanopolish,10,16113.0,0.7812363636363636,0.7906424242424166
nanopolish_CP010226.1,nanopolish,10,14183.0,0.6876606060606061,0.6942690909090843
nanopolish_CP010170.1,nanopolish,10,14293.0,0.6929939393939394,0.6987054545454491
pandora_nanopore_withdenovo,pandora with denovo,11,16636.0,0.8265103338632751,0.8533431492989931
medaka_NC_011993.1,medaka,11,15368.0,0.7635135135135135,0.758834369128484
medaka_NC_022648.1,medaka,11,16679.0,0.8286466613672496,0.8220344341667704
medaka_CP010121.1,medaka,11,16926.0,0.8409181240063593,0.8363699595317189
medaka_NZ_LM995446.1,medaka,11,16003.000000000002,0.7950616057233705,0.7913986847810301
medaka_NZ_LT632320.1,medaka,11,16850.0,0.8371422893481717,0.8288770053475791
medaka_NZ_CP018109.1,medaka,11,16908.0,0.8400238473767886,0.8321831189478103
medaka_NC_017646.1,medaka,11,18119.0,0.9001887917329093,0.8934230018788697
medaka_CP018206.1,medaka,11,17909.0,0.8897555643879174,0.884105362046529
medaka_NZ_CP011134.1,medaka,11,18063.0,0.8974065977742448,0.8698150021678076
medaka_NZ_CP008697.1,medaka,11,18989.0,0.9434121621621622,0.9359734065616272
medaka_CP010230.1,medaka,11,16765.0,0.8329193163751988,0.8283666353519237
medaka_NC_010498.1,medaka,11,18308.000000000004,0.9095786963434024,0.9001707255383541
medaka_NZ_CP015228.1,medaka,11,17693.0,0.8790242448330684,0.8706279809220819
medaka_NZ_CP009859.1,medaka,11,19101.0,0.9489765500794912,0.9392795201618546
medaka_NZ_HG941718.1,medaka,11,16864.0,0.8378378378378378,0.8291570313628991
medaka_CU928163.2,medaka,11,17667.0,0.8777325119236884,0.8715854892325349
medaka_NC_011742.1,medaka,11,16699.0,0.8296403020667726,0.8204400924988997
medaka_CP010171.1,medaka,11,16116.0,0.8006756756756757,0.7963668882786462
medaka_NC_007779.1,medaka,11,16174.0,0.8035572337042926,0.7997813990460978
medaka_NZ_CP016007.1,medaka,11,15406.000000000002,0.7654014308426074,0.7609571469865586
medaka_NZ_CP013483.1,medaka,11,16517.0,0.8205981717011129,0.8168946018210622
medaka_CP010116.1,medaka,11,17247.0,0.8568660572337043,0.851301669316366
medaka_CP010226.1,medaka,11,15598.0,0.7749403815580286,0.7720407573348668
