,Unnamed: 0,tool,coverage,coverage_threshold,strand_bias_threshold,gaps_threshold,step_GT,error_rate,nb_of_correct_calls,nb_of_total_calls,recalls_wrt_truth_probes,nbs_of_truth_probes_found,nbs_of_truth_probes_in_total,recalls_wrt_variants_where_all_allele_seqs_were_found,recalls_wrt_variants_found_wrt_alleles,nbs_variants_where_all_allele_seqs_were_found,nbs_variants_found_wrt_alleles,nbs_variants_total,tool_long_name
29,29,medaka,100x,0,Not_App,Not_App,7,0.3589269547940611,42072.982883820565,65629.0,0.9066494122225488,4333281,4779445,0.058375182417338176,0.5555846802377079,35721,339973.93311573844,611921,medaka_NZ_CP008697.1
30,30,medaka,100x,0,Not_App,Not_App,8,0.6559379295667396,4732.573778809497,13755.0,0.9048823468966162,4244490,4690654,0.010970349433223177,0.5430110005948708,6699,331587.4954692555,610646,medaka_NZ_CP008697.1
31,31,medaka,100x,0,Not_App,Not_App,9,0.7113097574136878,2640.649648936997,9147.0,0.904805796262846,4240718,4686882,0.00820183693627728,0.5423731204223136,5007,331104.145943571,610473,medaka_NZ_CP008697.1
32,32,medaka,100x,0,Not_App,Not_App,10,0.7400093717673115,1874.532429557684,7210.0,0.9047849528453286,4239692,4685856,0.007824159549947005,0.5421593638232681,4776,330943.29238690785,610417,medaka_NZ_CP008697.1
33,33,medaka,100x,0,Not_App,Not_App,0,0.1850657073179468,1674377.851627522,2054617.0,0.9240924211197676,6418575,6945815,0.8159112412159047,0.8240634915965476,504482,509522.5771716033,618305,medaka_CU928163.2
34,34,medaka,100x,0,Not_App,Not_App,1,0.1811462618289007,1671152.738424059,2040844.0,0.9240829558287612,6417709,6944949,0.8155845416097234,0.8238494666137887,504280,509390.24445463857,618305,medaka_CU928163.2
35,35,medaka,100x,0,Not_App,Not_App,2,0.1733843382837802,1665619.8123545803,2014987.0,0.9240633728917016,6415918,6943158,0.8150459724569591,0.8234484970173478,503947,509142.32294831116,618305,medaka_CU928163.2
36,36,medaka,100x,0,Not_App,Not_App,3,0.1592467865268289,1653739.7113181772,1966974.0,0.9239952405486344,6409694,6936934,0.8133976167063451,0.8221969040822235,502927,508367.6345816551,618304,medaka_CU928163.2
37,37,medaka,100x,0,Not_App,Not_App,4,0.13690595516860604,1633806.8185742598,1892965.0,0.9238341785528292,6395025,6922265,0.8094108247289289,0.8192567615572887,500449,506536.6245897329,618288,medaka_CU928163.2
38,38,medaka,100x,0,Not_App,Not_App,5,0.10390251358476388,1590459.2340062694,1774873.0,0.9233618233618234,6352360,6879600,0.7983160653191954,0.8115806617382981,493515,501715.1071833072,618195,medaka_CU928163.2
39,39,medaka,100x,0,Not_App,Not_App,6,0.07345811917264211,1360776.851779669,1468662.0,0.9203529582733736,6092466,6619706,0.739554207055555,0.7736229060447596,456779,477821.2253123914,617641,medaka_CU928163.2
40,40,medaka,100x,0,Not_App,Not_App,7,0.22179062138330569,105609.23835331436,135708.0,0.8938287187637058,4438698,4965938,0.1820512151106441,0.5596196625211604,111573,342971.86409069353,612866,medaka_CU928163.2
41,41,medaka,100x,0,Not_App,Not_App,8,0.596281365456462,7571.742990864054,18755.0,0.8899861157653878,4265246,4792486,0.018456005196938786,0.536817182979183,11279,328064.54821688513,611129,medaka_CU928163.2
42,42,medaka,100x,0,Not_App,Not_App,9,0.6874959706008215,3396.293791510272,10868.0,0.8897808787677467,4256322,4783562,0.009892545640273448,0.5354601081941548,6043,327093.3035319142,610864,medaka_CU928163.2
43,43,medaka,100x,0,Not_App,Not_App,10,0.7059476305981915,2590.895426799335,8811.0,0.8897578096756109,4255321,4782561,0.00942413863110948,0.5352630770267294,5756,326923.70008176955,610772,medaka_CU928163.2
44,44,nanopolish,100x,0,Not_App,Not_App,0,0.03251804871870645,1683691.4251397122,1740282.0,0.9141408171683236,6349453,6945815,0.7859632382076807,0.8032477377091854,485965,496652.0924642778,618305,nanopolish_NC_010498.1
45,45,nanopolish,100x,0,Not_App,Not_App,1,0.032152538755093274,1681821.7584730457,1737693.0,0.9141295792916422,6348544,6944906,0.7856025747810547,0.8030430802751447,485742,496525.55174952344,618305,nanopolish_NC_010498.1
46,46,nanopolish,100x,0,Not_App,Not_App,2,0.031767011695374665,1679703.175139712,1734813.0,0.9141161493241472,6347458,6943820,0.7851804530126717,0.802784862475853,485481,496365.8943931322,618305,nanopolish_NC_010498.1
47,47,nanopolish,100x,0,Not_App,Not_App,3,0.031297875295172806,1677131.425139712,1731318.0,0.9140966523216412,6345882,6942244,0.7845545483216212,0.8024334658761599,485094,496148.62411855906,618305,nanopolish_NC_010498.1
48,48,nanopolish,100x,0,Not_App,Not_App,4,0.030644777383654894,1673876.782282569,1726794.0,0.9140675511855876,6343531,6939893,0.7836368253105678,0.801891801329752,484525,495812.1064375897,618303,nanopolish_NC_010498.1
49,49,nanopolish,100x,0,Not_App,Not_App,5,0.02975929670352373,1669254.498949236,1720454.0,0.914017187277424,6339466,6935828,0.7821805237254994,0.8010294168536695,483623,495277.2894700407,618301,nanopolish_NC_010498.1
50,50,nanopolish,100x,0,Not_App,Not_App,6,0.02876033907382625,1660231.248949236,1709394.0,0.9138904779960558,6329260,6925622,0.7797990939658644,0.7993256466356421,482149,494222.247989171,618299,nanopolish_NC_010498.1
51,51,nanopolish,100x,0,Not_App,Not_App,7,0.027575883280874014,1634981.3989492357,1681346.0,0.9134698229268506,6295592,6891954,0.7751470581099901,0.7947777941236952,479268,491405.5466621219,618293,nanopolish_NC_010498.1
52,52,nanopolish,100x,0,Not_App,Not_App,8,0.02634903306982284,1578109.065615902,1620816.0,0.9124758867738001,6217326,6813688,0.7649131943882849,0.7848265930164409,472929,485241.016277019,618278,nanopolish_NC_010498.1
53,53,nanopolish,100x,0,Not_App,Not_App,9,0.025363540564704908,1465123.2322825668,1503251.0,0.9104126672902928,6060405,6656767,0.7390731904569349,0.7653651535548389,456932,473187.0061852792,618250,nanopolish_NC_010498.1
54,54,nanopolish,100x,0,Not_App,Not_App,10,0.02493127953711893,1271203.9163485013,1303707.0,0.906655726763715,5792482,6388844,0.6821903050322147,0.7325115682194082,421728,452836.4539385335,618197,nanopolish_NC_010498.1
55,55,medaka,100x,0,Not_App,Not_App,0,0.1824673389809498,1780269.750559677,2177613.0,0.928702247324468,6450594,6945815,0.8204462199076508,0.8298424810754589,507286,513095.75526136154,618305,medaka_NC_017646.1
56,56,medaka,100x,0,Not_App,Not_App,1,0.17845918184569345,1776822.7307184068,2162793.0,0.928694147437317,6449805,6945026,0.8201874479423585,0.8296535809203269,507126,512978.9573509427,618305,medaka_NC_017646.1
57,57,medaka,100x,0,Not_App,Not_App,2,0.17040785884781962,1770357.0955480232,2134009.0,0.92867549735641,6447989,6943210,0.8195793338239219,0.8292218490350505,506750,512712.0153676169,618305,medaka_NC_017646.1
58,58,medaka,100x,0,Not_App,Not_App,3,0.15548882157034927,1756714.9948775088,2080156.0,0.92860782953795,6441408,6936629,0.8177449927543733,0.8278575763973446,505615,511867.65091678384,618304,medaka_NC_017646.1
59,59,medaka,100x,0,Not_App,Not_App,4,0.1322975707654388,1733619.9945721868,1997943.0,0.9284401702392804,6425156,6920377,0.8133404282160683,0.8246086385171498,502877,509843.97667421453,618286,medaka_NC_017646.1
60,60,medaka,100x,0,Not_App,Not_App,5,0.09994512583829952,1681598.6229876557,1868329.0,0.9279294343821106,6376114,6871335,0.8008003959921967,0.8160175963967489,495050,504457.1819868918,618194,medaka_NC_017646.1
61,61,medaka,100x,0,Not_App,Not_App,6,0.07161584819497037,1382396.4954830024,1489035.0,0.9242180420131316,6039593,6534814,0.730772344821779,0.7682750292180193,451287,474446.70774352935,617548,medaka_NC_017646.1
62,62,medaka,100x,0,Not_App,Not_App,7,0.3663547031660829,47783.191834245685,75410.0,0.8973211323721628,4327787,4823008,0.0579539304919062,0.5538207881684576,35447,338739.5006961436,611641,medaka_NC_017646.1
63,63,medaka,100x,0,Not_App,Not_App,8,0.6360793870618486,6120.05294778089,16817.0,0.8953280940417748,4235953,4731174,0.012290737132904144,0.5408511891261174,7501,330079.8581701021,610297,medaka_NC_017646.1
64,64,medaka,100x,0,Not_App,Not_App,9,0.6865805154467197,3504.970095759334,11183.0,0.8952232990482059,4231221,4726442,0.009201005832385312,0.5401766661109009,5613,329530.45374762616,610042,medaka_NC_017646.1
65,65,medaka,100x,0,Not_App,Not_App,10,0.6967603489571612,2711.872199276108,8943.0,0.8951983538882153,4230096,4725317,0.008747985553364188,0.5399628657805267,5336,329360.6092772821,609969,medaka_NC_017646.1
66,66,medaka,100x,0,Not_App,Not_App,0,0.1859537736213156,1770561.939020808,2175014.0,0.9040848338171978,6279606,6945815,0.7976920775345501,0.8067857453944128,493217,498839.6603060924,618305,medaka_NZ_HG941718.1
67,67,medaka,100x,0,Not_App,Not_App,1,0.1820589754700206,1767177.9423175112,2160520.0,0.90407287368129,6278740,6944949,0.7974284535949087,0.8065812950615241,493054,498713.2476430157,618305,medaka_NZ_HG941718.1
68,68,medaka,100x,0,Not_App,Not_App,2,0.17423275311855735,1760961.0404833797,2132515.0,0.9040466642047328,6276843,6943052,0.7969319348865043,0.8061667236066773,492747,498456.9160396266,618305,medaka_NZ_HG941718.1
69,69,medaka,100x,0,Not_App,Not_App,3,0.1596054803206438,1748241.624691737,2080263.0,0.9039471673303672,6269651,6935860,0.7951007918434945,0.8047201550747106,491614,497561.6907633139,618304,medaka_NZ_HG941718.1
70,70,medaka,100x,0,Not_App,Not_App,4,0.13764717031580398,1726712.3544030671,2002327.0,0.9037120929300164,6252718,6918927,0.7908272520249463,0.8014753688053656,488959,495542.60282793187,618288,medaka_NZ_HG941718.1
71,71,medaka,100x,0,Not_App,Not_App,5,0.10588087928948486,1681757.595335615,1880910.0,0.9030362968574548,6204496,6870705,0.7796323674513851,0.7931767056495805,481989,490362.46202691755,618226,medaka_NZ_HG941718.1
72,72,medaka,100x,0,Not_App,Not_App,6,0.07562977751923161,1468332.5185635812,1588468.0,0.8990168601064387,5931021,6597230,0.7318817708156299,0.7542980361121487,452169,466018.14977669937,617817,medaka_NZ_HG941718.1
73,73,medaka,100x,0,Not_App,Not_App,7,0.3861061579693661,53635.90497821649,87370.0,0.8561618444543713,3965448,4631657,0.0628105241688762,0.5109539580171074,38495,313150.9070197348,612875,medaka_NZ_HG941718.1
74,74,medaka,100x,0,Not_App,Not_App,8,0.687998138083933,6350.173895577713,20353.0,0.8526928736552215,3856376,4522585,0.01341067619384136,0.4957424958761171,8198,303049.3706990539,611304,medaka_NZ_HG941718.1
75,75,medaka,100x,0,Not_App,Not_App,9,0.7721369352368719,2895.455963945069,12707.0,0.8524766406050015,3849747,4515956,0.00920669571919742,0.4946971975466807,5626,302298.079385233,611077,medaka_NZ_HG941718.1
76,76,medaka,100x,0,Not_App,Not_App,10,0.7984835742107377,2055.2660266246853,10199.0,0.8524460251440802,3848810,4515019,0.008850730659893327,0.4945101512014353,5408,302157.0761175546,611023,medaka_NZ_HG941718.1
77,77,medaka,100x,0,Not_App,Not_App,0,0.14785333168901504,1581806.6266656169,1856261.0,0.8806910348173684,6117117,6945815,0.7415175358439605,0.7485860137830656,458484,462854.4752521383,618305,medaka_NZ_LM995446.1
78,78,medaka,100x,0,Not_App,Not_App,1,0.14442285857154846,1578360.1547357931,1844790.0,0.8806801263610159,6116482,6945180,0.7413489157437119,0.7484514741770745,458379,462770.5402895818,618304,medaka_NZ_LM995446.1
79,79,medaka,100x,0,Not_App,Not_App,2,0.1376783273998915,1572205.56920466,1823224.0,0.8806551582457087,6115029,6943727,0.7409526705310009,0.7481363783413449,458134,462575.715273967,618304,medaka_NZ_LM995446.1
80,80,medaka,100x,0,Not_App,Not_App,3,0.1252965316110245,1560010.0188780914,1783473.0,0.8805647010262208,6109770,6938468,0.7396368741286564,0.7471406347853187,457316,461955.56020649296,618298,medaka_NZ_LM995446.1
81,81,medaka,100x,0,Not_App,Not_App,4,0.10703360743399892,1540992.103651148,1725700.0,0.880350526014258,6097350,6926048,0.7364727497982335,0.7448481445813749,455353,460531.41446507385,618289,medaka_NZ_LM995446.1
82,82,medaka,100x,0,Not_App,Not_App,5,0.0818373625587796,1501707.32880545,1635557.0,0.8797000667334534,6059901,6888599,0.7275507992326331,0.7387880482657572,449785,456732.06962276,618218,medaka_NZ_LM995446.1
83,83,medaka,100x,0,Not_App,Not_App,6,0.05917832935212752,1287547.3850400862,1368535.0,0.8753401378196551,5818975,6647673,0.6818607858658754,0.7069280685604896,421212,436697.0381444883,617739,medaka_NZ_LM995446.1
84,84,medaka,100x,0,Not_App,Not_App,7,0.2449383617435064,70856.49425726588,93842.0,0.8379373740941279,4284745,5113443,0.08793553013265537,0.5193787059404853,53959,318701.1615392006,613620,medaka_NZ_LM995446.1
85,85,medaka,100x,0,Not_App,Not_App,8,0.5773640245171852,7072.390413729425,16734.0,0.8342495599212189,4170975,4999673,0.010778118410672608,0.5044981528484348,6599,308883.53456482984,612259,medaka_NZ_LM995446.1
86,86,medaka,100x,0,Not_App,Not_App,9,0.6470057804800753,3838.812137279181,10875.0,0.8340505070813565,4164978,4993676,0.0060852258429279675,0.503607438423349,3724,308194.6585216906,611974,medaka_NZ_LM995446.1
87,87,medaka,100x,0,Not_App,Not_App,10,0.6573418810503968,3136.007104626769,9152.0,0.8340230862086612,4164153,4992851,0.0057736588458892285,0.5034571569986135,3533,308073.9931391206,611917,medaka_NZ_LM995446.1
88,88,nanopolish,100x,0,Not_App,Not_App,0,0.02906490861251076,1726049.759726276,1777719.0,0.9157214812084687,6360432,6945815,0.7865309192065405,0.8058374132577781,486316,498253.30180435046,618305,nanopolish_NC_017646.1
89,89,nanopolish,100x,0,Not_App,Not_App,1,0.028711778207608733,1723777.259726276,1774733.0,0.9157101953452071,6359502,6944885,0.7861427612586022,0.8056224738601679,486076,498120.40370011114,618305,nanopolish_NC_017646.1
90,90,nanopolish,100x,0,Not_App,Not_App,2,0.02824932351680232,1721221.1597262758,1771258.0,0.915695664897386,6358305,6943688,0.7856070800124211,0.8053285748701433,485744,497937.879156509,618304,nanopolish_NC_017646.1
91,91,nanopolish,100x,0,Not_App,Not_App,3,0.027687366684900242,1718103.6478215142,1767028.0,0.9156750320405292,6356606,6941989,0.7848575615152465,0.8049277676096561,485279,497688.4485685856,618302,nanopolish_NC_017646.1
92,92,nanopolish,100x,0,Not_App,Not_App,4,0.027029861253011208,1714275.114488181,1761899.0,0.9156440698897792,6354058,6939441,0.7838010936420934,0.8043604279566242,484625,497336.85696600867,618301,nanopolish_NC_017646.1
93,93,nanopolish,100x,0,Not_App,Not_App,5,0.026185342958096047,1709216.114488181,1755176.0,0.9155923021519974,6349802,6935185,0.7821940229468638,0.8034963465541975,483629,496800.18408176716,618298,nanopolish_NC_017646.1
94,94,nanopolish,100x,0,Not_App,Not_App,6,0.025118134939897563,1700742.8311548475,1744563.0,0.9154865870402266,6341127,6926510,0.7794240613299477,0.8019227056630512,481914,495824.79929793614,618295,nanopolish_NC_017646.1
95,95,nanopolish,100x,0,Not_App,Not_App,7,0.023969814044550453,1680036.8549643715,1721296.0,0.9151808638762572,6316161,6901544,0.7741868702388847,0.7981947080347935,478672,493515.8060308325,618290,nanopolish_NC_017646.1
96,96,nanopolish,100x,0,Not_App,Not_App,8,0.022747028888155496,1629864.4597262766,1667802.0,0.9143736375483236,6251098,6836481,0.7629310344827587,0.7895056962519486,471705,488135.5818786548,618280,nanopolish_NC_017646.1
97,97,nanopolish,100x,0,Not_App,Not_App,9,0.021644356720472824,1526454.9335358003,1560225.0,0.91264351040623,6115699,6701082,0.7370280272249683,0.7721892844348724,455672,477410.6582375665,618256,nanopolish_NC_017646.1
98,98,nanopolish,100x,0,Not_App,Not_App,10,0.020979853151721455,1341793.1252024677,1370547.0,0.9093940399544572,5875373,6460756,0.6822264674054579,0.7421041852013134,421764,458781.42306260037,618217,nanopolish_NC_017646.1
99,99,nanopolish,100x,0,Not_App,Not_App,0,0.029165592132411988,1564950.1154438688,1611964.0,0.8835218041367355,6136779,6945815,0.735764711590558,0.7529457160719284,454927,465550.1009758537,618305,nanopolish_NZ_CP013483.1
100,100,nanopolish,100x,0,Not_App,Not_App,1,0.0288248567300502,1563394.8321105354,1609797.0,0.8835104835899636,6136104,6945140,0.7354525679074243,0.7527826685448226,454734,465449.2878746065,618305,nanopolish_NZ_CP013483.1
101,101,nanopolish,100x,0,Not_App,Not_App,2,0.028391030561715658,1561601.9987772019,1607233.0,0.8834944297982931,6135147,6944183,0.7350288288142584,0.7525630175884247,454472,465313.4765900109,618305,nanopolish_NZ_CP013483.1
102,102,nanopolish,100x,0,Not_App,Not_App,3,0.02784397955547957,1559537.548777202,1604205.0,0.8834733703129285,6133892,6942928,0.734365725653197,0.7522727583980741,454062,465134.0078813212,618305,nanopolish_NZ_CP013483.1
103,103,nanopolish,100x,0,Not_App,Not_App,4,0.027146114606133587,1556778.298777202,1600218.0,0.8834383494106335,6131806,6940842,0.7336229427595486,0.7518444803952663,453602,464868.44960631477,618304,nanopolish_NZ_CP013483.1
104,104,nanopolish,100x,0,Not_App,Not_App,5,0.02645042558453836,1552770.682110536,1594958.0,0.8833736750202862,6127957,6936993,0.7324139336440768,0.7511324213385846,452853,464426.6783784896,618302,nanopolish_NZ_CP013483.1
105,105,nanopolish,100x,0,Not_App,Not_App,6,0.025510285623184914,1543019.682110536,1583413.0,0.8831786301202917,6116375,6925411,0.7302733300986576,0.7494474623547909,451528,463383.3659739672,618300,nanopolish_NZ_CP013483.1
106,106,nanopolish,100x,0,Not_App,Not_App,7,0.02458423565892265,1513823.8071105366,1551978.0,0.8825342777021649,6078386,6887422,0.7255672904300571,0.7447035014861084,448611,460442.727933846,618290,nanopolish_NZ_CP013483.1
107,107,nanopolish,100x,0,Not_App,Not_App,8,0.023652352180233868,1453692.79996768,1488909.0,0.8811866822218541,6000268,6809304,0.7148011988076619,0.7352236058685896,441948,454574.7862600375,618281,nanopolish_NZ_CP013483.1
108,108,nanopolish,100x,0,Not_App,Not_App,9,0.02289047761515917,1341598.733301013,1373028.0,0.878614453899626,5855975,6665011,0.6875211280818694,0.7176871889391289,425062,443712.2576231833,618253,nanopolish_NZ_CP013483.1
109,109,nanopolish,100x,0,Not_App,Not_App,10,0.02284470029077912,1148759.4048229554,1175616.0,0.8739473357017923,5609202,6418238,0.6260251238236351,0.6877391921606745,387020,425172.7478991879,618218,nanopolish_NZ_CP013483.1
110,110,medaka,100x,0,Not_App,Not_App,0,0.184424143174161,1699110.3874975478,2083326.0,0.8916730434081529,6193396,6945815,0.7794696792036293,0.786593612259247,481950,486354.7634279536,618305,medaka_NZ_CP016007.1
111,111,medaka,100x,0,Not_App,Not_App,1,0.18053941988818345,1696875.8708308812,2070723.0,0.8916607835618829,6192610,6945029,0.7792400190844324,0.7864206161996795,481808,486247.7990993429,618305,medaka_NZ_CP016007.1
112,112,medaka,100x,0,Not_App,Not_App,2,0.17280727566473786,1692702.6700471826,2046322.0,0.8916314641049091,6190731,6943150,0.7786816840906738,0.7860043349225049,481462,485989.62429992453,618304,medaka_NZ_CP016007.1
113,113,medaka,100x,0,Not_App,Not_App,3,0.1587404873905911,1683340.9357626373,2000977.0,0.8915284785335897,6184139,6936558,0.7770048649837619,0.7847111779648711,480419,485183.78249096795,618296,medaka_NZ_CP016007.1
114,114,medaka,100x,0,Not_App,Not_App,4,0.13741952253303955,1666721.127585534,1932250.0,0.8912871855910901,6168743,6921162,0.7733781241862518,0.7818613802483113,478165,483410.03604130616,618281,medaka_NZ_CP016007.1
115,115,medaka,100x,0,Not_App,Not_App,5,0.10682478563669663,1628378.101263027,1823134.0,0.8905695562419591,6123355,6875774,0.7639107936338475,0.7745163746475877,472255,478811.4444217613,618207,medaka_NZ_CP016007.1
116,116,medaka,100x,0,Not_App,Not_App,6,0.07757532397219791,1421616.927652472,1541174.0,0.8859538355087803,5845076,6597495,0.7208065380276173,0.7378915090700325,445315,455870.1121949753,617801,medaka_NZ_CP016007.1
117,117,medaka,100x,0,Not_App,Not_App,7,0.3877275151164318,49905.71797037477,81509.0,0.8374572158619087,3876633,4629052,0.05789000865687732,0.5002383469849667,35442,306260.9231746061,612230,medaka_NZ_CP016007.1
118,118,medaka,100x,0,Not_App,Not_App,8,0.6929044560202507,5395.668707724194,17570.0,0.8335260435334776,3767321,4519740,0.010042926468155636,0.4854679644748417,6132,296416.54428108444,610579,medaka_NZ_CP016007.1
119,119,medaka,100x,0,Not_App,Not_App,9,0.7788516174898201,2464.477574693445,11144.0,0.8333094809152594,3761449,4513868,0.00622299559081592,0.4845778125307867,3798,295746.07681035216,610317,medaka_NZ_CP016007.1
120,120,medaka,100x,0,Not_App,Not_App,10,0.8044394517737264,1780.9699126966736,9107.0,0.8332841071519179,3760762,4513181,0.005948196614935382,0.4844356481222348,3630,295636.05854390806,610269,medaka_NZ_CP016007.1
121,121,medaka,100x,0,Not_App,Not_App,0,0.1750051156040342,1688398.2306298702,2046556.0,0.8844249378942571,6143052,6945815,0.7599113706018874,0.7657206014505872,469857,473448.87647990533,618305,medaka_NC_011993.1
122,122,medaka,100x,0,Not_App,Not_App,1,0.1716855259592166,1686309.9406298704,2035833.0,0.8844123570440511,6142296,6945059,0.7597059703544368,0.7655586643827786,469730,473348.749981194,618305,medaka_NC_011993.1
123,123,medaka,100x,0,Not_App,Not_App,2,0.16502118013943934,1682311.9863397782,2014796.0,0.8843829244662221,6140528,6943291,0.7592381741020598,0.76519339438233,469440,473122.1365201722,618304,medaka_NC_011993.1
124,124,medaka,100x,0,Not_App,Not_App,3,0.15213907603216426,1673390.0390592827,1973661.0,0.8842803094188465,6134371,6937134,0.7578800616528196,0.7640416194920766,468598,472407.69737357047,618301,medaka_NC_011993.1
125,125,medaka,100x,0,Not_App,Not_App,4,0.13285834183222744,1657313.2213315992,1911237.0,0.8840327156071741,6119560,6922323,0.7546208239525917,0.7614543806186904,466573,470798.1060839688,618288,medaka_NC_011993.1
126,126,medaka,100x,0,Not_App,Not_App,5,0.10560529333967006,1619713.9323682978,1810961.0,0.8832821445437268,6075045,6877808,0.7459035220813505,0.7544922079858227,461128,466437.64586774743,618214,medaka_NC_011993.1
127,127,medaka,100x,0,Not_App,Not_App,6,0.07840101963885238,1411689.6509345397,1531783.0,0.8783671967816429,5797126,6599889,0.7039918809201624,0.7187759946267291,434929,444062.6845843718,617804,medaka_NC_011993.1
128,128,medaka,100x,0,Not_App,Not_App,7,0.4003991009446618,48521.503554255134,80923.0,0.8285564117689018,3879611,4682374,0.055482323962411775,0.4907751594950312,33967,300458.9327199316,612213,medaka_NC_011993.1
129,129,medaka,100x,0,Not_App,Not_App,8,0.6899624329515466,5711.822097733659,18423.0,0.8246380863961553,3774987,4577750,0.01101738906874569,0.4771469761985132,6728,291379.82110212225,610671,medaka_NC_011993.1
130,130,medaka,100x,0,Not_App,Not_App,9,0.7704316509178445,2618.6861579801475,11407.0,0.8243862752467302,3768423,4571186,0.006217591113514045,0.4762103727552948,3795,290662.1441667855,610365,medaka_NC_011993.1
131,131,medaka,100x,0,Not_App,Not_App,10,0.8022244146536455,1818.5465072597306,9195.0,0.8243564966039159,3767648,4570411,0.0059035765547887295,0.4760597071878673,3603,290543.0477744129,610308,medaka_NC_011993.1
132,132,medaka,100x,0,Not_App,Not_App,0,0.16192093681844674,1657354.984501565,1977564.0,0.8909890344041701,6188645,6945815,0.7551014466970185,0.7608741119037081,466883,470452.26776062226,618305,medaka_CP010170.1
133,133,medaka,100x,0,Not_App,Not_App,1,0.1582844574306782,1654285.8427616383,1965374.0,0.8909777802991405,6187928,6945098,0.7549057503982662,0.7607162906997177,466762,470354.686121089,618305,medaka_CP010170.1
134,134,medaka,100x,0,Not_App,Not_App,2,0.15081154819830234,1648714.6645651285,1941518.0,0.8909528466150405,6186340,6943510,0.7544864662043267,0.7603791878038718,466502,470145.4933358852,618304,medaka_CP010170.1
135,135,medaka,100x,0,Not_App,Not_App,3,0.13681378346678266,1636687.3851686334,1896100.0,0.8908539102717863,6180046,6937216,0.7529257452644654,0.7591506092575664,465537,469385.8583063904,618304,medaka_CP010170.1
136,136,medaka,100x,0,Not_App,Not_App,4,0.1151192953090724,1616584.1349963322,1826895.0,0.890616433755095,6164985,6922155,0.7493033238286703,0.7564125077499778,463289,467684.55865425704,618293,medaka_CP010170.1
137,137,medaka,100x,0,Not_App,Not_App,5,0.08574039358638574,1568825.6001446543,1715952.0,0.8898352555699273,6115900,6873070,0.7382090542169162,0.748567145337841,456335,462738.0093977664,618165,medaka_CP010170.1
138,138,medaka,100x,0,Not_App,Not_App,6,0.061634114925569576,1170762.518537849,1247661.0,0.8816843306000789,5642405,6399575,0.6500415600660424,0.685868947745948,401192,423303.91130089643,617179,medaka_CP010170.1
139,139,medaka,100x,0,Not_App,Not_App,7,0.3576984748982163,36232.87133251672,56411.0,0.8480657717468995,4226368,4983538,0.04475028965778709,0.5107713723441899,27384,312555.8151072078,611929,medaka_CP010170.1
140,140,medaka,100x,0,Not_App,Not_App,8,0.6325365375866412,5074.670415928485,13810.0,0.8459879930150794,4159135,4916305,0.007809366328042502,0.5017164727530663,4770,306450.93013993674,610805,medaka_CP010170.1
141,141,medaka,100x,0,Not_App,Not_App,9,0.6689413135645705,3319.525448888052,10027.0,0.8459027997265541,4156417,4913587,0.006049559220664797,0.5013265618739954,3694,306121.5291911847,610623,medaka_CP010170.1
142,142,medaka,100x,0,Not_App,Not_App,10,0.6800572168532693,2651.0459011538105,8286.0,0.8458699572929687,4155370,4912540,0.005681753039467628,0.5011112439536455,3469,305953.97110714216,610551,medaka_CP010170.1
143,143,medaka,100x,0,Not_App,Not_App,0,0.17353603221538785,1678940.888955245,2031475.0,0.9090348648790676,6313988,6945815,0.7875433645207462,0.7953916677774512,486942,491794.64514513704,618305,medaka_CP010121.1
144,144,medaka,100x,0,Not_App,Not_App,1,0.16979913097332755,1676023.6278058197,2018817.0,0.9090240197713833,6313160,6944987,0.7872975311537186,0.7952118263370448,486790,491683.44828332646,618305,medaka_CP010121.1
145,145,medaka,100x,0,Not_App,Not_App,2,0.16228630917233478,1670747.0752646762,1994413.0,0.9089980229016176,6311176,6943003,0.7866716264626681,0.7947506839190833,486403,491398.32162058883,618305,medaka_CP010121.1
146,146,medaka,100x,0,Not_App,Not_App,3,0.148272528430487,1659464.0709599322,1948351.0,0.9089146515723444,6304821,6936648,0.7850445977308933,0.7934638895005205,485397,490602.6901976193,618305,medaka_CP010121.1
147,147,medaka,100x,0,Not_App,Not_App,4,0.12714022669509695,1640097.4040214997,1878993.0,0.9087095963671498,6289240,6921067,0.7810574325963544,0.7903856724198893,482920,488687.5574004934,618290,medaka_CP010121.1
148,148,medaka,100x,0,Not_App,Not_App,5,0.09749922101394716,1597417.3537975238,1769990.0,0.9081208506732428,6244891,6876718,0.7708346476052752,0.7828429315846317,476540,483963.6772637299,618213,medaka_CP010121.1
149,149,medaka,100x,0,Not_App,Not_App,6,0.06987011178016911,1360776.3059460598,1462996.0,0.9041481098733088,5959874,6591701,0.7202376423547314,0.7437067231729847,444916,459413.6726392637,617735,medaka_CP010121.1
150,150,medaka,100x,0,Not_App,Not_App,7,0.3802704784505853,44475.5088435153,71766.0,0.8717369741856823,4294199,4926026,0.05554683771078114,0.5347531827626824,33982,327147.02412509173,611772,medaka_CP010121.1
151,151,medaka,100x,0,Not_App,Not_App,8,0.6389516912242977,5777.133988720012,16001.0,0.8694609803561426,4208312,4840139,0.011597213916001305,0.5226230735021544,7078,318966.7915967614,610319,medaka_CP010121.1
152,152,medaka,100x,0,Not_App,Not_App,9,0.6962355290236607,3021.545192801647,9947.0,0.8693110433861349,4202759,4834586,0.007079643116485455,0.5217209363622463,4319,318280.5527162156,610059,medaka_CP010121.1
