,Unnamed: 0,tool,coverage,coverage_threshold,strand_bias_threshold,gaps_threshold,step_GT,error_rate,nb_of_correct_calls,nb_of_total_calls,recalls_wrt_truth_probes,nbs_of_truth_probes_found,nbs_of_truth_probes_in_total,recalls_wrt_variants_where_all_allele_seqs_were_found,recalls_wrt_variants_found_wrt_alleles,nbs_variants_where_all_allele_seqs_were_found,nbs_variants_found_wrt_alleles,nbs_variants_total,tool_long_name
506,506,nanopolish,100x,10,Not_App,Not_App,0,0.03297920182874947,1509963.3284916831,1561459.0,0.912721833218996,6339597,6945815,0.7749007366914387,0.793133361950268,479125,490398.32336066046,618305,nanopolish_CP018206.1
507,507,nanopolish,100x,10,Not_App,Not_App,1,0.032664428763779174,1508222.223228525,1559151.0,0.9127118675793972,6338804,6945022,0.7745158133930665,0.7929323238337762,478887,490274.02048804297,618305,nanopolish_CP018206.1
508,508,nanopolish,100x,10,Not_App,Not_App,2,0.032322262171023415,1506245.5565618584,1556557.0,0.9127001773594012,6337874,6944092,0.7741143515164062,0.7927076181616466,478638,490134.2911398186,618304,nanopolish_CP018206.1
509,509,nanopolish,100x,10,Not_App,Not_App,3,0.031795361485361,1503875.4732285254,1553262.0,0.9126831014986316,6336516,6942734,0.7734124314253182,0.7923588072130118,478204,489918.61993503396,618304,nanopolish_CP018206.1
510,510,nanopolish,100x,10,Not_App,Not_App,4,0.031069716328528618,1501014.4732285254,1549146.0,0.9126575129309724,6334482,6940700,0.7723624177789854,0.7918533309089469,477554,489605.2900609947,618303,nanopolish_CP018206.1
511,511,nanopolish,100x,10,Not_App,Not_App,5,0.030137212502604805,1497001.6398951919,1543519.0,0.9126145674484658,6331071,6937289,0.7707779395115639,0.7910490723266025,476572,489105.6414195383,618300,nanopolish_CP018206.1
512,512,nanopolish,100x,10,Not_App,Not_App,6,0.028977930366444807,1490328.556561859,1534804.0,0.9125330173726892,6324603,6930821,0.7683901186167098,0.7897495885556219,475091,488297.4321064097,618294,nanopolish_CP018206.1
513,513,nanopolish,100x,10,Not_App,Not_App,7,0.02755708604621188,1475418.5898951918,1517229.0,0.9123161742637532,6307463,6913681,0.7633720262596496,0.7869391398467879,471983,486554.239958451,618287,nanopolish_CP018206.1
514,514,nanopolish,100x,10,Not_App,Not_App,8,0.0259579486283521,1436282.4732285258,1474559.0,0.9116899538287068,6258437,6864655,0.7515745548061527,0.7800543082783056,464676,482284.177179228,618270,nanopolish_CP018206.1
515,515,nanopolish,100x,10,Not_App,Not_App,9,0.02466512415118649,1341537.0343396366,1375463.0,0.9100818509713972,6135669,6741887,0.7220761071050767,0.7639686782959518,446412,472311.41185761953,618234,nanopolish_CP018206.1
516,516,nanopolish,100x,10,Not_App,Not_App,10,0.02419516747240713,1160774.4933621932,1189556.0,0.906838156003497,5900931,6507149,0.6577290970061973,0.7341465376106288,406593,453832.5041805257,618177,nanopolish_CP018206.1
517,517,nanopolish,100x,10,Not_App,Not_App,0,0.02837514418746478,1448349.6764423882,1490647.0,0.8826108959135825,6130452,6945815,0.7441020208473165,0.760594521175883,460082,470279.39541565435,618305,nanopolish_CP010116.1
518,518,nanopolish,100x,10,Not_App,Not_App,1,0.028079575941441167,1446997.0711792302,1488802.0,0.8826008053310925,6129855,6945218,0.7438234266639064,0.7604508648037386,459909,470189.8115116108,618304,nanopolish_CP010116.1
519,519,nanopolish,100x,10,Not_App,Not_App,2,0.0277595129798216,1445442.5711792302,1486713.0,0.8825883460549464,6129118,6944481,0.7434789359279578,0.7602803656291277,459696,470084.3911899522,618304,nanopolish_CP010116.1
520,520,nanopolish,100x,10,Not_App,Not_App,3,0.027408741560592698,1443630.8211792302,1484314.0,0.8825699312382191,6128029,6943392,0.7430066763275023,0.7600237894982469,459404,469925.74914192397,618304,nanopolish_CP010116.1
521,521,nanopolish,100x,10,Not_App,Not_App,4,0.026887786846326308,1441325.1545125637,1481150.0,0.8825421035943833,6126384,6941747,0.7421959783471858,0.7596171764158183,458902,469673.5790294297,618303,nanopolish_CP010116.1
522,522,nanopolish,100x,10,Not_App,Not_App,5,0.026197443091250827,1438392.0711792302,1477088.0,0.8824984324487363,6123804,6939167,0.7411462738901405,0.7590482344799413,458250,469318.7643307132,618299,nanopolish_CP010116.1
523,523,nanopolish,100x,10,Not_App,Not_App,6,0.02543857553276152,1433507.7378458972,1470926.0,0.8824158425379487,6118930,6934293,0.7393853429425389,0.7581048870220249,457159,468733.21922617,618296,nanopolish_CP010116.1
524,524,nanopolish,100x,10,Not_App,Not_App,7,0.024448500515562355,1422504.321179231,1458154.0,0.8821992096846641,6106178,6921541,0.7357562563784896,0.7561078258743208,454910,467493.15155200794,618289,nanopolish_CP010116.1
525,525,nanopolish,100x,10,Not_App,Not_App,8,0.023279975955741383,1393295.0211792313,1426504.0,0.881570182800375,6069415,6884778,0.7268295602133025,0.7510127804306796,449382,464333.9288463393,618277,nanopolish_CP010116.1
526,526,nanopolish,100x,10,Not_App,Not_App,9,0.02229661249383952,1318579.673560183,1348650.0,0.8798846404168666,5972803,6788166,0.7034180126614628,0.7385037460756468,434891,456582.89502625295,618254,nanopolish_CP010116.1
527,527,nanopolish,100x,10,Not_App,Not_App,10,0.021899250468024208,1161466.2751474848,1187471.0,0.8761343849475636,5767279,6582642,0.6479774059552001,0.7127155224772499,400590,440612.1394437956,618216,nanopolish_CP010116.1
528,528,medaka,100x,10,Not_App,Not_App,0,0.18132628103142576,1586696.9136182815,1938131.0,0.9034926786849348,6275493,6945815,0.7985266171226175,0.7948627532218222,493733,491467.61463081883,618305,medaka_NZ_CP011134.1
529,529,medaka,100x,10,Not_App,Not_App,1,0.17708641195510233,1582629.058355123,1923202.0,0.9034812979013956,6274674,6944996,0.7981740403199068,0.7946510635804217,493515,491336.72586709255,618305,medaka_NZ_CP011134.1
530,530,medaka,100x,10,Not_App,Not_App,2,0.16863659874109493,1575460.2490144654,1895032.0,0.9034591400584324,6273080,6943402,0.7975141718084117,0.7942470614833024,493107,491086.9293504333,618305,medaka_NZ_CP011134.1
531,531,medaka,100x,10,Not_App,Not_App,3,0.1531408658325507,1561100.127924276,1843400.0,0.9033756301531366,6267079,6937401,0.7956299530972021,0.7929416440480548,491938,490275.8185149123,618300,medaka_NZ_CP011134.1
532,532,medaka,100x,10,Not_App,Not_App,4,0.12954049000817291,1538342.200980316,1767276.0,0.9031773345044692,6252871,6923193,0.7908426750943341,0.7899548542191411,488963,488414.0772214648,618281,medaka_NZ_CP011134.1
533,533,medaka,100x,10,Not_App,Not_App,5,0.09702892158308353,1490980.4268555418,1651194.0,0.9025741781065216,6210010,6880332,0.7779771042376733,0.7821663138129655,480940,483529.7400349786,618193,medaka_NZ_CP011134.1
534,534,medaka,100x,10,Not_App,Not_App,6,0.06852289486445651,1230156.1703743606,1320651.0,0.8983399610631929,5923439,6593761,0.7140974156357277,0.7420441915857369,440998,458256.8109556877,617560,medaka_NZ_CP011134.1
535,535,medaka,100x,10,Not_App,Not_App,7,0.3487005531880403,42596.9377198426,65403.0,0.8687125655558753,4435437,5105759,0.056203197931018765,0.5538729914306074,34510,340090.20194420445,614022,medaka_NZ_CP011134.1
536,536,medaka,100x,10,Not_App,Not_App,8,0.6049675551162668,5795.52099888925,14671.0,0.8666458707631414,4356309,5026631,0.01095272032238442,0.5424600949897335,6716,332626.2235058998,613181,medaka_NZ_CP011134.1
537,537,medaka,100x,10,Not_App,Not_App,9,0.6417297115977117,3660.089266317777,10216.0,0.866560576882115,4353096,5023418,0.008702347105388931,0.5418905976425592,5335,332207.65655656386,613053,medaka_NZ_CP011134.1
538,538,medaka,100x,10,Not_App,Not_App,10,0.6481725421135116,2993.3480116982428,8508.0,0.8665366654733742,4352196,5022518,0.008352283664433953,0.5417025767987385,5120,332066.9297930875,613006,medaka_NZ_CP011134.1
539,539,medaka,100x,10,Not_App,Not_App,0,0.1824673389809498,1780269.750559677,2177613.0,0.928702247324468,6450594,6945815,0.8204462199076508,0.8298424810754589,507286,513095.75526136154,618305,medaka_NC_017646.1
