,Unnamed: 0,tool,coverage,coverage_threshold,strand_bias_threshold,gaps_threshold,step_GT,error_rate,nb_of_correct_calls,nb_of_total_calls,recalls_wrt_truth_probes,nbs_of_truth_probes_found,nbs_of_truth_probes_in_total,recalls_wrt_variants_where_all_allele_seqs_were_found,recalls_wrt_variants_found_wrt_alleles,nbs_variants_where_all_allele_seqs_were_found,nbs_variants_found_wrt_alleles,nbs_variants_total,tool_long_name
120,120,samtools,100x,0,Not_App,Not_App,10,0.007100442746900693,1587957.169609126,1599313.0,0.8606516492218107,5973549,6940728,0.7101267849604798,0.7217735395852127,439065,446266.08356368076,618291,samtools_CP010226.1
121,121,snippy,100x,0,Not_App,Not_App,0,0.00011008928277833618,1272488.897186147,1272629.0,0.8569921600272971,5952509,6945815,0.7009954634039834,0.7159191451343793,433429,442656.3870323123,618305,snippy_CP010226.1
122,122,snippy,100x,0,Not_App,Not_App,1,0.00010576858818744928,1272166.4305194805,1272301.0,0.8569856535865891,5952193,6945499,0.7008256443017604,0.7158393945911261,433324,442607.0768726663,618305,snippy_CP010226.1
123,123,snippy,100x,0,Not_App,Not_App,2,9.087801721918698e-05,1270011.5733766234,1270127.0,0.8569339104336505,5949681,6942987,0.7000451235074066,0.7153066549881412,432840,442276.2506991328,618303,snippy_CP010226.1
124,124,snippy,100x,0,Not_App,Not_App,3,7.291553620414337e-05,1266245.6642857143,1266338.0,0.8568359244101706,5944929,6938235,0.6986990176321604,0.7143681109400575,432007,441695.2317304594,618302,snippy_CP010226.1
125,125,snippy,100x,0,Not_App,Not_App,4,5.630493488473221e-05,1260961.9976190478,1261033.0,0.856688528038627,5937793,6931099,0.6966852392466379,0.71307803313749,430757,440892.58249874436,618295,snippy_CP010226.1
126,126,snippy,100x,0,Not_App,Not_App,5,4.0695660835199376e-05,1254440.9476190477,1254492.0,0.8564879536140891,5928106,6921412,0.6939530731172395,0.7114517075043723,429058,439877.0731675108,618281,snippy_CP010226.1
127,127,snippy,100x,0,Not_App,Not_App,6,2.4618372192031227e-05,1244684.357142857,1244715.0,0.8561734908190068,5912973,6906279,0.6905491675872566,0.7091042738027561,426941,438412.93563411344,618263,snippy_CP010226.1
128,128,snippy,100x,0,Not_App,Not_App,7,1.9102274390170315e-05,1230196.4999999998,1230220.0,0.8556918772146216,5889924,6883230,0.6861193559083519,0.7057700495470609,424183,436331.7465817272,618235,snippy_CP010226.1
129,129,snippy,100x,0,Not_App,Not_App,8,1.4069167337260602e-05,1208298.9999999998,1208316.0,0.8549391158334758,5854205,6847511,0.6800104822311623,0.7009277610899104,420375,433305.83170041046,618189,snippy_CP010226.1
130,130,snippy,100x,0,Not_App,Not_App,9,1.2811927734057706e-05,1170768.9999999998,1170784.0,0.853589015218514,5791062,6784368,0.6676351917582614,0.6923790176716802,412680,427974.7031612543,618122,snippy_CP010226.1
131,131,snippy,100x,0,Not_App,Not_App,10,1.0914796370831148e-05,1099413.0,1099425.0,0.8509411673608598,5670546,6663852,0.6452574350344649,0.6764512080760151,398782,418060.3756151389,618020,snippy_CP010226.1
132,132,snippy,100x,0,Not_App,Not_App,0,0.0003809442625709592,1389235.576996928,1389765.0,0.890543154403047,6185548,6945815,0.7562643032160503,0.7793044371597309,467602,481847.8300180474,618305,snippy_NC_011742.1
133,133,snippy,100x,0,Not_App,Not_App,1,0.0003706796283499125,1388841.9936635946,1389357.0,0.8905369293721618,6185153,6945420,0.7561478558316689,0.7792264712101691,467530,481799.6232816035,618305,snippy_NC_011742.1
134,134,snippy,100x,0,Not_App,Not_App,2,0.0003302921154837435,1385953.07937788,1386411.0,0.8904785845582939,6181453,6941720,0.7550205804578647,0.7784768038698425,466833,481336.10021674295,618305,snippy_NC_011742.1
135,135,snippy,100x,0,Not_App,Not_App,3,0.0002781737247449234,1380609.8437551695,1380994.0,0.8903570753329919,6173760,6934027,0.7528768257634202,0.7770496496547789,465506,480452.1295304987,618303,snippy_NC_011742.1
136,136,snippy,100x,0,Not_App,Not_App,4,0.0002186425923219604,1373743.5754578756,1374044.0,0.8901915239429121,6163306,6923573,0.7500934014125852,0.7751978385162315,463782,479304.04835674743,618299,snippy_NC_011742.1
137,137,snippy,100x,0,Not_App,Not_App,5,0.0001571696194054839,1364686.479029304,1364901.0,0.8899563077327468,6148507,6908774,0.7464131083483073,0.7727254334587894,461502,477770.7264295353,618293,snippy_NC_011742.1
138,138,snippy,100x,0,Not_App,Not_App,6,0.00011773653915414517,1351765.829029304,1351925.0,0.8895875991166043,6125436,6885703,0.74124177551773,0.7691656843726877,458292,475556.6826712079,618276,snippy_NC_011742.1
139,139,snippy,100x,0,Not_App,Not_App,7,8.18092505723289e-05,1331371.072619048,1331480.0,0.8890017461485452,6089093,6849360,0.7352110534556606,0.7641428198760755,454531,472417.543817626,618232,snippy_NC_011742.1
140,140,snippy,100x,0,Not_App,Not_App,8,5.582396011283297e-05,1299996.425,1300069.0,0.8880740465822384,6032322,6792589,0.7275339015540605,0.7567084022710753,449752,467787.2970747492,618187,snippy_NC_011742.1
141,141,snippy,100x,0,Not_App,Not_App,9,3.269994768007045e-05,1249961.125,1250002.0,0.8865153043807174,5939024,6699291,0.7148304474646796,0.7448822159920304,441856,460431.8095245058,618127,snippy_NC_011742.1
142,142,snippy,100x,0,Not_App,Not_App,10,2.056397474659022e-05,1130594.75,1130618.0,0.8826944328122991,5720815,6481082,0.6843133130541712,0.7186383091561274,422933,444147.22059085296,618040,snippy_NC_011742.1
143,143,samtools,100x,0,Not_App,Not_App,0,0.016614375385915592,1760694.9245052906,1790442.0,0.8926127459484596,6199923,6945815,0.7716563831765876,0.7863823479774192,477119,486224.1376661782,618305,samtools_NZ_HG941718.1
144,144,samtools,100x,0,Not_App,Not_App,1,0.016540026088090458,1759994.06855291,1789594.0,0.8926079065271308,6199610,6945502,0.7715302318435077,0.7863130878332442,477041,486181.31377273396,618305,samtools_NZ_HG941718.1
145,145,samtools,100x,0,Not_App,Not_App,2,0.015920508473558748,1758615.0006041913,1787066.0,0.8925947157300534,6198757,6944649,0.771155012493834,0.7861028171858024,476809,486051.3023800676,618305,samtools_NZ_HG941718.1
146,146,samtools,100x,0,Not_App,Not_App,3,0.015804623114333616,1757909.7462751872,1786139.0,0.8925894570647706,6198417,6944309,0.7709625508446478,0.7860157441904652,476690,485997.4647116856,618305,samtools_NZ_HG941718.1
147,147,samtools,100x,0,Not_App,Not_App,4,0.010273489034415051,1754380.3057989972,1772591.0,0.8925543654956806,6196149,6942041,0.7701215419574482,0.7854891446935552,476170,485671.8656097487,618305,samtools_NZ_HG941718.1
148,148,samtools,100x,0,Not_App,Not_App,5,0.010131728065810195,1753641.7217441632,1771591.0,0.8925479883756392,6195737,6941629,0.7698850403684919,0.7853732855302705,476023,485599.4439365085,618304,samtools_NZ_HG941718.1
149,149,samtools,100x,0,Not_App,Not_App,6,0.009950729888036913,1752460.4717441632,1770074.0,0.8925391798947135,6195168,6941060,0.769614946692889,0.7852352471954165,475856,485514.09428191476,618304,samtools_NZ_HG941718.1
150,150,samtools,100x,0,Not_App,Not_App,7,0.009839253318621344,1751707.2392044803,1769114.0,0.8925331570967706,6194779,6940671,0.7693966074940483,0.7851293552326498,475721,485448.6208577683,618304,samtools_NZ_HG941718.1
151,151,samtools,100x,0,Not_App,Not_App,8,0.009648098476871423,1750652.9791376463,1767708.0,0.8925229369232989,6194119,6940011,0.7690400483905923,0.784955328794998,475499,485339.4497046049,618302,samtools_NZ_HG941718.1
152,152,samtools,100x,0,Not_App,Not_App,9,0.009510107424007708,1749671.6710286057,1766471.0,0.8925140313996699,6193544,6939436,0.7687219290343346,0.784794146555436,475300,485237.43602107954,618299,samtools_NZ_HG941718.1
153,153,samtools,100x,0,Not_App,Not_App,10,0.009304603110266374,1748146.4230127328,1764565.0,0.8924994541323442,6192603,6938495,0.7682347347072124,0.7845633134670146,474998,485093.9275900282,618298,samtools_NZ_HG941718.1
154,154,snippy,100x,0,Not_App,Not_App,0,0.00019553783416381693,1327684.3367063492,1327944.0,0.8947631055534879,6214859,6945815,0.7469452778159646,0.7667228009838101,461840,474068.5414622947,618305,snippy_CP010121.1
155,155,snippy,100x,0,Not_App,Not_App,1,0.0001875745709737364,1327331.9795634921,1327581.0,0.8947573781174605,6214481,6945437,0.7467803106880908,0.7666408270889924,461738,474017.8565932594,618305,snippy_CP010121.1
156,156,snippy,100x,0,Not_App,Not_App,2,0.00016848440646377583,1325511.634325397,1325735.0,0.8947230307304832,6212215,6943171,0.7459279805274096,0.7661796519684976,461211,473732.7097103818,618305,snippy_CP010121.1
157,157,snippy,100x,0,Not_App,Not_App,3,0.00013913123341546818,1322297.0015873015,1322481.0,0.8946571684275303,6207874,6938830,0.7444768269330297,0.7653104329326701,460313,473194.5019240017,618304,snippy_CP010121.1
158,158,snippy,100x,0,Not_App,Not_App,4,0.00011218069168505984,1318289.0968253969,1318437.0,0.8945679767372089,6202004,6932960,0.7425181950509462,0.7641747468307392,459099,472489.245965446,618300,snippy_CP010121.1
159,159,snippy,100x,0,Not_App,Not_App,5,7.82639398486662e-05,1313183.217063492,1313286.0,0.8944532950820216,6194471,6925427,0.7400557016564935,0.7628054418581556,457572,471638.0278682464,618294,snippy_CP010121.1
160,160,snippy,100x,0,Not_App,Not_App,6,5.6759320836929916e-05,1306612.8333333335,1306687.0,0.8942986830500556,6184341,6915297,0.7370054619354692,0.7610332385193959,455675,470530.8696785336,618279,snippy_CP010121.1
161,161,snippy,100x,0,Not_App,Not_App,7,4.162858312795059e-05,1297531.9833333334,1297586.0,0.8940717935043696,6169529,6900485,0.7333270792526805,0.7586429041430786,453389,469040.8378442122,618263,snippy_CP010121.1
162,162,snippy,100x,0,Not_App,Not_App,8,2.8082819022112737e-05,1284853.916666667,1284890.0,0.89374340671585,6148203,6879159,0.7287447755593225,0.7553555841360414,450545,466997.07918093936,618248,snippy_CP010121.1
163,163,snippy,100x,0,Not_App,Not_App,9,1.4022231754728942e-05,1265829.25,1265847.0,0.8932531491121296,6116609,6847565,0.7222532258612406,0.7507691815458389,446502,464130.7634159085,618207,snippy_CP010121.1
164,164,snippy,100x,0,Not_App,Not_App,10,8.755637957325035e-06,1237287.166666667,1237298.0,0.8925156225668432,6069623,6800579,0.7129342030335973,0.7441597796274616,440696,459997.9028180376,618144,snippy_CP010121.1
165,165,snippy,100x,0,Not_App,Not_App,0,0.0003781555395760972,1224569.7469848865,1225033.0,0.8819528017950378,6125881,6945815,0.7288166843224622,0.7514125680612032,450631,464602.14789508225,618305,snippy_NZ_CP018109.1
166,166,snippy,100x,0,Not_App,Not_App,1,0.000368943632969021,1224269.1469848866,1224721.0,0.881947108047248,6125546,6945480,0.7286517171945884,0.7513388712192768,450529,464556.5807692349,618305,snippy_NZ_CP018109.1
167,167,snippy,100x,0,Not_App,Not_App,2,0.00033297697092837813,1222513.795469735,1222921.0,0.8819137333429155,6123583,6943517,0.7279125997687226,0.7509302079272063,450072,464303.9022124313,618305,snippy_NZ_CP018109.1
168,168,snippy,100x,0,Not_App,Not_App,3,0.0002888599769408362,1219306.6893293844,1219659.0,0.881846007882082,6119603,6939537,0.7263615853017523,0.7501119457595627,449113,463797.96662286646,618305,snippy_NZ_CP018109.1
169,169,snippy,100x,0,Not_App,Not_App,4,0.00024402925599853462,1214893.4580884029,1215190.0,0.8817501066137441,6113975,6933909,0.7243240358271524,0.7490112683395822,447851,463115.1652369003,618302,snippy_NZ_CP018109.1
170,170,snippy,100x,0,Not_App,Not_App,5,0.0002008292742277096,1209177.1130591636,1209420.0,0.8816118771904468,6105879,6925813,0.7213336675858611,0.7474866169834451,445997,462167.23784777924,618295,snippy_NZ_CP018109.1
171,171,snippy,100x,0,Not_App,Not_App,6,0.00016067247672046925,1202119.8213924968,1202313.0,0.8814310572385586,6095317,6915251,0.7178583096924037,0.7455680124651208,443836,460968.29961091,618278,snippy_NZ_CP018109.1
172,172,snippy,100x,0,Not_App,Not_App,7,0.00012453797968015046,1192506.4691558443,1192655.0,0.881171947597828,6080238,6900172,0.7132579268223644,0.743014832407045,440971,459368.1771208232,618249,snippy_NZ_CP018109.1
173,173,snippy,100x,0,Not_App,Not_App,8,9.268130406647757e-05,1177389.867857143,1177499.0,0.8807220909413065,6054214,6874148,0.7068202478737274,0.7390339809573595,436969,456884.1096394969,618218,snippy_NZ_CP018109.1
174,174,snippy,100x,0,Not_App,Not_App,9,7.135112892664441e-05,1132864.1630952382,1132945.0,0.8793833521799757,5977917,6797851,0.6919397315940004,0.7289825072672818,427735,450633.658552401,618168,snippy_NZ_CP018109.1
175,175,snippy,100x,0,Not_App,Not_App,10,5.042079757056062e-05,1041184.5,1041237.0,0.8767528619312006,5832829,6652763,0.6640661907936035,0.7105360220646182,410454,439176.630949964,618092,snippy_NZ_CP018109.1
176,176,snippy,100x,0,Not_App,Not_App,0,0.00027718688193745233,1363571.9309523813,1363950.0,0.8851604887259449,6148161,6945815,0.7474126846782737,0.7736239064582513,462129,478335.5294826691,618305,snippy_NZ_LT632320.1
177,177,snippy,100x,0,Not_App,Not_App,1,0.00026761633983418687,1363252.0738095243,1363617.0,0.8851542882812321,6147786,6945440,0.7472428655760507,0.7735384988425587,462024,478282.7215268482,618305,snippy_NZ_LT632320.1
178,178,snippy,100x,0,Not_App,Not_App,2,0.000241908475447139,1360968.6904761908,1361298.0,0.8851001920148888,6144516,6942170,0.7461430847235587,0.7728733811755459,461344,477871.475947746,618305,snippy_NZ_LT632320.1
179,179,snippy,100x,0,Not_App,Not_App,3,0.000194239223361592,1356519.4595238098,1356783.0,0.8849920620193398,6137989,6935643,0.7441901462551532,0.7716409560490776,460135,477107.9180480128,618303,snippy_NZ_LT632320.1
180,180,snippy,100x,0,Not_App,Not_App,4,0.00015603979316058947,1350818.185714286,1351029.0,0.8848459370085242,6129188,6926842,0.7416003829843668,0.7700284862148261,458533,476110.15308359935,618302,snippy_NZ_LT632320.1
181,181,snippy,100x,0,Not_App,Not_App,5,0.00012108582265901724,1343866.2571428574,1344029.0,0.8846594430423091,6117988,6915642,0.7382950987242192,0.7680794599720371,456479,474894.313147191,618288,snippy_NZ_LT632320.1
182,182,snippy,100x,0,Not_App,Not_App,6,8.981916325234707e-05,1334970.0833333335,1335090.0,0.8844030974858217,6102652,6900306,0.733987630039853,0.7654811630036127,453804,473275.5696125696,618272,snippy_NZ_LT632320.1
183,183,snippy,100x,0,Not_App,Not_App,7,6.455007902173017e-05,1323176.5833333335,1323262.0,0.8840474245327178,6081486,6879140,0.7284656704250821,0.7620537495457531,450379,471145.0650329087,618257,snippy_NZ_LT632320.1
184,184,snippy,100x,0,Not_App,Not_App,8,4.306971858059061e-05,1305965.75,1306022.0,0.8834938835508473,6048802,6846456,0.7212915080804175,0.7571126257700442,445919,468064.4388414341,618223,snippy_NZ_LT632320.1
185,185,snippy,100x,0,Not_App,Not_App,9,2.1768308324010555e-05,1274761.25,1274789.0,0.8824175242633793,5986129,6783783,0.7098109569274272,0.7484299322641431,438781,462653.93750799634,618166,snippy_NZ_LT632320.1
186,186,snippy,100x,0,Not_App,Not_App,10,8.851575664214906e-06,1195633.4166666665,1195644.0,0.8797432142661691,5835269,6632923,0.6847737278003116,0.72898030025871,423247,450570.3309248042,618083,snippy_NZ_LT632320.1
187,187,samtools,100x,0,Not_App,Not_App,0,0.014615728250362838,1763061.3636257118,1789212.0,0.9186832646708846,6381004,6945815,0.7941355803365653,0.8098525890822762,491018,500735.9050925168,618305,samtools_NC_017646.1
188,188,samtools,100x,0,Not_App,Not_App,1,0.014546577329764387,1761560.0765886744,1787563.0,0.9186760289160985,6380386,6945197,0.7937247798416639,0.8096786941359004,490764,500628.3849776979,618305,samtools_NC_017646.1
189,189,samtools,100x,0,Not_App,Not_App,2,0.013938938109732124,1759720.6268051246,1784596.0,0.9186636385014758,6379328,6944139,0.7931891108580892,0.8094195033873641,490432,500467.3166224208,618304,samtools_NC_017646.1
190,190,samtools,100x,0,Not_App,Not_App,3,0.013849233775447556,1758600.689106712,1783298.0,0.9186572661567964,6378784,6943595,0.7928834359797122,0.8092742184134768,490243,500377.4863419263,618304,samtools_NC_017646.1
191,191,samtools,100x,0,Not_App,Not_App,4,0.00833788487418674,1754788.7541860768,1769543.0,0.9186295160783532,6376416,6941227,0.7918088571604167,0.8086915089747674,489577,500015.5773821166,618302,samtools_NC_017646.1
192,192,samtools,100x,0,Not_App,Not_App,5,0.00821077701727635,1753611.28704322,1768129.0,0.9186226928477108,6375834,6940645,0.7914190799965065,0.8085293777203624,489336,499915.3313032554,618302,samtools_NC_017646.1
193,193,samtools,100x,0,Not_App,Not_App,6,0.00801229061548514,1751951.4775194102,1766102.0,0.9186120453844288,6374926,6939737,0.7907860262008733,0.8082904467554396,488943,499765.9832288883,618300,samtools_NC_017646.1
194,194,samtools,100x,0,Not_App,Not_App,7,0.007913436603600776,1750993.1009321087,1764960.0,0.9186061810541994,6374426,6939237,0.7903991434564829,0.8081521072194142,488703,499679.63974165655,618299,samtools_NC_017646.1
195,195,samtools,100x,0,Not_App,Not_App,8,0.007765844631085206,1749839.661188519,1763535.0,0.9185985561613624,6373776,6938587,0.7899941290350754,0.8079755593514226,488451,499568.8644203066,618297,samtools_NC_017646.1
196,196,samtools,100x,0,Not_App,Not_App,9,0.007642491649387463,1748816.751603659,1762285.0,0.9185917864056121,6373199,6938010,0.7896541462341662,0.8078269262858006,488240,499476.1572148053,618296,samtools_NC_017646.1
197,197,samtools,100x,0,Not_App,Not_App,10,0.00745917982533839,1747426.673825882,1760559.0,0.918581130852624,6372291,6937102,0.7892006068310545,0.8075901168663245,487958,499328.1237177473,618294,samtools_NC_017646.1
198,198,samtools,100x,0,Not_App,Not_App,0,0.01707526524176339,1875591.4228225641,1908174.0,0.9045608038797462,6282912,6945815,0.7712843984764799,0.7870998709816791,476889,486667.7857273271,618305,samtools_NZ_CP015228.1
199,199,samtools,100x,0,Not_App,Not_App,1,0.016977078476818175,1874078.150600341,1906444.0,0.9045555684497182,6282531,6945434,0.7711210486733894,0.7870060848441763,476788,486609.7972895786,618305,samtools_NZ_CP015228.1
200,200,samtools,100x,0,Not_App,Not_App,2,0.016319827498166073,1872003.3727615129,1903061.0,0.904544243665231,6281707,6944610,0.7707231867767526,0.7868051863249068,476542,486485.58073062147,618305,samtools_NZ_CP015228.1
201,201,samtools,100x,0,Not_App,Not_App,3,0.016218364829747808,1870756.206094846,1901597.0,0.9045397899798482,6281383,6944286,0.7705291078027834,0.7867073546190871,476422,486425.0908977547,618305,samtools_NZ_CP015228.1
202,202,samtools,100x,0,Not_App,Not_App,4,0.009993170677075836,1866088.6227615129,1884925.0,0.9045109959505584,6279289,6942192,0.7696081047641691,0.7861694683967609,475851,486090.9408181225,618303,samtools_NZ_CP015228.1
203,203,samtools,100x,0,Not_App,Not_App,5,0.009868380737465432,1864717.848951989,1883303.0,0.9045045582336608,6278821,6941724,0.7693586629187679,0.7860436377845633,475696,486012.3533294711,618302,samtools_NZ_CP015228.1
204,204,samtools,100x,0,Not_App,Not_App,6,0.00965038186574918,1862912.9947853226,1881066.0,0.9044956567979292,6278174,6941077,0.7689931457443127,0.7858500132541304,475470,485892.6348950553,618302,samtools_NZ_CP015228.1
205,205,samtools,100x,0,Not_App,Not_App,7,0.009497533137054148,1861636.5099368368,1879487.0,0.9044891757290358,6277703,6940606,0.7687359898560897,0.7857076586742192,475311,485804.6167735871,618302,samtools_NZ_CP015228.1
206,206,samtools,100x,0,Not_App,Not_App,8,0.009301771784773094,1860015.1188112958,1877479.0,0.9044800099136304,6277037,6939940,0.7683664887595019,0.7855251201443518,475081,485690.1817852528,618300,samtools_NZ_CP015228.1
207,207,samtools,100x,0,Not_App,Not_App,9,0.009145397098368702,1858619.3019032043,1875774.0,0.9044720537709374,6276459,6939362,0.7680402783775435,0.7853636175719684,474877,485587.9686538953,618297,samtools_NZ_CP015228.1
208,208,samtools,100x,0,Not_App,Not_App,10,0.008854020361042771,1856646.365731043,1873232.0,0.9044592082732272,6275526,6938429,0.7675854283385304,0.7851291313616375,474595,485442.201404375,618296,samtools_NZ_CP015228.1
209,209,samtools,100x,0,Not_App,Not_App,0,0.012094859484096832,1675456.4932556157,1695969.0,0.8989014248147985,6243603,6945815,0.7617373302819805,0.7750346952747168,470986,479207.8272618338,618305,samtools_CP010121.1
210,210,samtools,100x,0,Not_App,Not_App,1,0.012022202079338462,1674735.9849222822,1695115.0,0.8988969124635285,6243293,6945505,0.7615772151284559,0.7749402725374664,470887,479149.4452112782,618305,samtools_CP010121.1
211,211,samtools,100x,0,Not_App,Not_App,2,0.01153784587025275,1673500.0346549025,1693034.0,0.898885848220489,6242533,6944745,0.7611627937066556,0.774735830437713,470630,479022.2629029597,618304,samtools_CP010121.1
212,212,samtools,100x,0,Not_App,Not_App,3,0.011468386589647328,1672871.2902104582,1692279.0,0.8988810141332321,6242201,6944413,0.7608991693406479,0.7746202866003311,470467,478950.82168613106,618304,samtools_CP010121.1
213,213,samtools,100x,0,Not_App,Not_App,4,0.007283449166933353,1669955.7235437913,1682208.0,0.8988537336479157,6240328,6942540,0.7599930778275377,0.7741130206588633,469906,478636.40301243716,618303,samtools_CP010121.1
214,214,samtools,100x,0,Not_App,Not_App,5,0.0071721980693429934,1669332.7235437913,1681392.0,0.8988488819189633,6239995,6942207,0.7597747382755704,0.7740111990586566,469771,478573.44641156454,618303,samtools_CP010121.1
215,215,samtools,100x,0,Not_App,Not_App,6,0.007010060522562146,1668210.1894528824,1679987.0,0.8988411006971949,6239461,6941673,0.7594399509625541,0.7738415407154194,469564,478468.546148966,618303,samtools_CP010121.1
216,216,samtools,100x,0,Not_App,Not_App,7,0.006920896148497224,1667611.2027978706,1679233.0,0.8988358542540871,6239101,6941313,0.7592034313329085,0.7737333769016154,469417,478400.89440502255,618302,samtools_CP010121.1
217,217,samtools,100x,0,Not_App,Not_App,8,0.0067769602489967645,1666812.0069645368,1678185.0,0.8988279106865408,6238556,6940768,0.7588969755781982,0.7735831722498853,469226,478306.4754021041,618300,samtools_CP010121.1
218,218,samtools,100x,0,Not_App,Not_App,9,0.0066570632704715535,1666145.0345487418,1677311.0,0.898821409150757,6238110,6940322,0.7586281071132251,0.7734577950420445,469059,478228.181216701,618299,samtools_CP010121.1
219,219,samtools,100x,0,Not_App,Not_App,10,0.006502464378838391,1665034.3118686448,1675932.0,0.8988116406989861,6237440,6939652,0.7583083183459055,0.7732857261277292,468859,478119.47132187046,618296,samtools_CP010121.1
220,220,samtools,100x,0,Not_App,Not_App,0,0.010441438445925488,1571494.2021985485,1588076.0,0.8724378636632274,6059792,6945815,0.7225042656941154,0.7333414938155489,446728,453428.71233362297,618305,samtools_NZ_LM995446.1
221,221,samtools,100x,0,Not_App,Not_App,1,0.010386624308738155,1570783.622833469,1587270.0,0.8724325558640195,6059503,6945526,0.7223344465918924,0.7332683608219621,446623,453383.4938380233,618305,samtools_NZ_LM995446.1
222,222,samtools,100x,0,Not_App,Not_App,2,0.01000790690219544,1569788.8823572788,1585658.0,0.8724226002536507,6058961,6944984,0.7220675880026848,0.7331453510348734,446458,453307.4362716174,618305,samtools_NZ_LM995446.1
223,223,samtools,100x,0,Not_App,Not_App,3,0.009949441784680156,1569328.1497765454,1585099.0,0.8724190731702259,6058769,6944792,0.7219559925926525,0.7330907793836067,446389,453273.694346781,618305,samtools_NZ_LM995446.1
224,224,samtools,100x,0,Not_App,Not_App,4,0.006720854817265143,1566797.530332101,1577399.0,0.8723925403134051,6057325,6943348,0.7213155319785542,0.7327463084450182,445993,453060.706243097,618305,samtools_NZ_LM995446.1
225,225,samtools,100x,0,Not_App,Not_App,5,0.006630125799221842,1566209.5259670215,1576663.0,0.8723873941606218,6057045,6943068,0.721160268799379,0.7326867756300534,445897,453023.89680594025,618305,samtools_NZ_LM995446.1
226,226,samtools,100x,0,Not_App,Not_App,6,0.00650365098554051,1565363.7759670215,1575611.0,0.8723797844455449,6056631,6942654,0.7209629551758436,0.7325842299567634,445775,452960.4923034165,618305,samtools_NZ_LM995446.1
227,227,samtools,100x,0,Not_App,Not_App,7,0.006455531173895746,1564901.0929694632,1575069.0,0.8723751152339249,6056377,6942400,0.720825031052686,0.7325224125378981,445689,452921.5377618325,618304,samtools_NZ_LM995446.1
228,228,samtools,100x,0,Not_App,Not_App,8,0.006324650243957009,1564173.1846361302,1574129.0,0.8723663641376656,6055901,6941924,0.7206074054426478,0.7324037332079607,445553,452846.6930499486,618302,samtools_NZ_LM995446.1
229,229,samtools,100x,0,Not_App,Not_App,9,0.006214459206603906,1563543.660826607,1573321.0,0.8723593219430671,6055518,6941541,0.7203793615417708,0.7322976150785727,445412,452781.0799983117,618302,samtools_NZ_LM995446.1
230,230,samtools,100x,0,Not_App,Not_App,10,0.006075149125386314,1562520.4342393046,1572071.0,0.8723475157901015,6054876,6940899,0.7200057577041641,0.7321410450111802,445181,452684.27241250273,618302,samtools_NZ_LM995446.1
231,231,pandora with denovo,100x,0,0.0,1.0,0,0.005879647695280266,3905111.520886218,3928208.0,0.8984048668154853,6240154,6945815,0.7803818503812843,0.8573912823776508,482514,530129.3168505136,618305,pandora_illumina_withdenovo_global_genotyping
232,232,pandora with denovo,100x,0,0.0,1.0,1,0.005872084197020233,3904588.496759405,3927652.0,0.8983754876827654,6238146,6943807,0.7800891145955475,0.8570583519924022,482333,529923.4643286623,618305,pandora_illumina_withdenovo_global_genotyping
233,233,pandora with denovo,100x,0,0.0,1.0,2,0.0058659921172850025,3904170.034695054,3927207.0,0.8983601329615695,6237097,6942758,0.7798756277241814,0.8568887603490509,482201,529818.60496762,618305,pandora_illumina_withdenovo_global_genotyping
234,234,pandora with denovo,100x,0,0.0,1.0,3,0.005846009580079081,3902060.377322132,3925006.0,0.8982567888546602,6230045,6935706,0.7782194871463113,0.8556591606373113,481177,529058.3373178528,618305,pandora_illumina_withdenovo_global_genotyping
235,235,pandora with denovo,100x,0,0.0,1.0,4,0.005813528416059754,3896770.544002134,3919557.0,0.8980632536795031,6216877,6922538,0.7760102214926291,0.8536800092402471,479811,527834.618113291,618305,pandora_illumina_withdenovo_global_genotyping
236,236,pandora with denovo,100x,0,0.0,1.0,5,0.005672242360350022,3886732.7434764164,3908905.0,0.8976678227346896,6190127,6895788,0.7709626864585372,0.8497429359092314,476687,525396.9070156136,618301,pandora_illumina_withdenovo_global_genotyping
237,237,pandora with denovo,100x,0,0.0,1.0,6,0.005581652455480035,3875375.58592948,3897128.0,0.8973000365444043,6165432,6871093,0.7659777841034068,0.8459768857162298,473601,523064.124530802,618296,pandora_illumina_withdenovo_global_genotyping
238,238,pandora with denovo,100x,0,0.0,1.0,7,0.0054703790312237155,3857592.43363952,3878811.0,0.8966279543303811,6120759,6826420,0.7565015988134653,0.8396348053629392,467723,519121.8507465498,618271,pandora_illumina_withdenovo_global_genotyping
239,239,pandora with denovo,100x,0,0.0,1.0,8,0.00534039274479059,3824168.786673711,3844701.0,0.8956194426891408,6054803,6760464,0.7405268564126206,0.8303638578735628,457790,513326.7851181472,618195,pandora_illumina_withdenovo_global_genotyping
240,240,pandora with denovo,100x,0,0.0,1.0,9,0.005162727986709803,3766654.8689712635,3786202.0,0.8940797563324503,5956531,6662192,0.7125419418298772,0.8165614480387049,440435,504731.3291387882,618118,pandora_illumina_withdenovo_global_genotyping
241,241,pandora with denovo,100x,0,0.0,1.0,10,0.004952842120986678,3634600.793207409,3652692.0,0.8916188162713767,5805257,6510918,0.6634785310624746,0.7955436539468836,409974,491579.1524722426,617916,pandora_illumina_withdenovo_global_genotyping
242,242,snippy,100x,0,Not_App,Not_App,0,0.00011654484435497105,1413076.294047619,1413241.0,0.8865370010574714,6157722,6945815,0.7335117781677327,0.7494998671038886,453534,463419.51532966975,618305,snippy_CP010230.1
